id,no,pos,name,dob,caps,goals,club,clubNat,clubWiki,captain,wiki,wcApps,wcGoals,wcYellow,wcRed,team_code,team_flag,team_wiki,coach,name_norm
hossein-kanaanizadegan,13,DF,Hossein Kanaanizadegan,1994-03-23,65,6,Persepolis,IRN,https://en.wikipedia.org/wiki/Persepolis_F.C.,False,https://en.wikipedia.org/wiki/Hossein_Kanaanizadegan,1,0,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,hossein kanaanizadegan
arya-yousefi,17,DF,Arya Yousefi,2002-04-22,14,1,Sepahan,IRN,https://en.wikipedia.org/wiki/Sepahan_S.C.,False,https://en.wikipedia.org/wiki/Arya_Yousefi,1,0,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,arya yousefi
ali-nemati,19,DF,Ali Nemati,1996-02-08,18,0,Foolad,IRN,https://en.wikipedia.org/wiki/Foolad_F.C.,False,https://en.wikipedia.org/wiki/Ali_Nemati,2,0,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,ali nemati
ramin-rezaeian,23,DF,Ramin Rezaeian,1990-03-21,74,8,Foolad,IRN,https://en.wikipedia.org/wiki/Foolad_F.C.,False,https://en.wikipedia.org/wiki/Ramin_Rezaeian,2,1,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,ramin rezaeian
danial-eiri,25,DF,Danial Eiri,2003-10-26,0,0,Malavan,IRN,https://en.wikipedia.org/wiki/Malavan_F.C.,False,https://en.wikipedia.org/wiki/Danial_Eiri,0,0,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,danial eiri
saeid-ezatolahi,6,MF,Saeid Ezatolahi,1996-10-01,83,2,Shabab Al Ahli,UAE,https://en.wikipedia.org/wiki/Shabab_Al_Ahli_Club,False,https://en.wikipedia.org/wiki/Saeid_Ezatolahi,2,0,1,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,saeid ezatolahi
alireza-jahanbakhsh,7,MF,Alireza Jahanbakhsh,1993-08-11,98,17,Dender EH,BEL,https://en.wikipedia.org/wiki/FCV_Dender_EH,False,https://en.wikipedia.org/wiki/Alireza_Jahanbakhsh,1,0,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,alireza jahanbakhsh
mohammad-mohebi,8,MF,Mohammad Mohebi,1998-12-20,37,14,Rostov,RUS,https://en.wikipedia.org/wiki/FC_Rostov,False,https://en.wikipedia.org/wiki/Mohammad_Mohebi,2,1,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,mohammad mohebi
saman-ghoddos,14,MF,Saman Ghoddos,1993-09-06,68,3,Kalba,UAE,https://en.wikipedia.org/wiki/Kalba_FC,False,https://en.wikipedia.org/wiki/Saman_Ghoddos,2,0,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,saman ghoddos
rouzbeh-cheshmi,15,MF,Rouzbeh Cheshmi,1993-07-24,40,3,Esteghlal,IRN,https://en.wikipedia.org/wiki/Esteghlal_F.C.,False,https://en.wikipedia.org/wiki/Rouzbeh_Cheshmi,0,0,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,rouzbeh cheshmi
mahdi-torabi,16,MF,Mahdi Torabi,1994-09-10,52,7,Tractor,IRN,https://en.wikipedia.org/wiki/Tractor_S.C.,False,https://en.wikipedia.org/wiki/Mahdi_Torabi,1,0,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,mahdi torabi
mohammad-ghorbani,21,MF,Mohammad Ghorbani,2001-10-07,16,0,Al Wahda,UAE,https://en.wikipedia.org/wiki/Al_Wahda_FC,False,https://en.wikipedia.org/wiki/Mohammad_Ghorbani_(footballer),0,0,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,mohammad ghorbani
amirmohammad-razzaghinia,26,MF,Amirmohammad Razzaghinia,2006-04-11,4,0,Esteghlal,IRN,https://en.wikipedia.org/wiki/Esteghlal_F.C.,False,https://en.wikipedia.org/wiki/Amirmohammad_Razzaghinia,0,0,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,amirmohammad razzaghinia
mehdi-taremi,9,FW,Mehdi Taremi,1992-07-18,105,60,Olympiacos,GRE,https://en.wikipedia.org/wiki/Olympiacos_F.C.,False,https://en.wikipedia.org/wiki/Mehdi_Taremi,2,0,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,mehdi taremi
mehdi-ghayedi,10,FW,Mehdi Ghayedi,1998-12-05,30,10,Al Nasr,UAE,https://en.wikipedia.org/wiki/Al-Nasr_SC_(Dubai),False,https://en.wikipedia.org/wiki/Mehdi_Ghayedi,1,0,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,mehdi ghayedi
ali-alipour,11,FW,Ali Alipour,1995-11-11,14,1,Persepolis,IRN,https://en.wikipedia.org/wiki/Persepolis_F.C.,False,https://en.wikipedia.org/wiki/Ali_Alipour,1,0,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,ali alipour
amirhossein-hosseinzadeh,18,FW,Amirhossein Hosseinzadeh,2000-10-30,18,5,Tractor,IRN,https://en.wikipedia.org/wiki/Tractor_S.C.,False,https://en.wikipedia.org/wiki/Amirhossein_Hosseinzadeh,2,0,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,amirhossein hosseinzadeh
shahriyar-moghanlou,20,FW,Shahriyar Moghanlou,1994-12-21,21,2,Kalba,UAE,https://en.wikipedia.org/wiki/Kalba_FC,False,https://en.wikipedia.org/wiki/Shahriyar_Moghanlou,2,0,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,shahriyar moghanlou
dennis-eckert,24,FW,Dennis Eckert,1997-01-09,0,0,Standard Liège,BEL,https://en.wikipedia.org/wiki/Standard_Li%C3%A8ge,False,https://en.wikipedia.org/wiki/Dennis_Eckert,0,0,0,0,IRN,,https://en.wikipedia.org/wiki/Iran_national_football_team,Amir Ghalenoei,dennis eckert
max-crocombe,1,GK,Max Crocombe,1993-08-12,24,0,Millwall,ENG,https://en.wikipedia.org/wiki/Millwall_F.C.,False,https://en.wikipedia.org/wiki/Max_Crocombe,2,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,max crocombe
alex-paulsen,12,GK,Alex Paulsen,2002-07-04,8,0,Lechia Gdańsk,POL,https://en.wikipedia.org/wiki/Lechia_Gda%C5%84sk,False,https://en.wikipedia.org/wiki/Alex_Paulsen,0,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,alex paulsen
michael-woud,22,GK,Michael Woud,1999-01-16,6,0,Auckland FC,NZL,https://en.wikipedia.org/wiki/Auckland_FC,False,https://en.wikipedia.org/wiki/Michael_Woud,0,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,michael woud
tim-payne,2,DF,Tim Payne,1994-01-10,51,3,Wellington Phoenix,NZL,https://en.wikipedia.org/wiki/Wellington_Phoenix_FC,False,https://en.wikipedia.org/wiki/Tim_Payne_(footballer),2,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,tim payne
francis-de-vries,3,DF,Francis de Vries,1994-11-28,20,1,Auckland FC,NZL,https://en.wikipedia.org/wiki/Auckland_FC,False,https://en.wikipedia.org/wiki/Francis_de_Vries,1,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,francis de vries
tyler-bindon,4,DF,Tyler Bindon,2005-01-27,25,3,Sheffield United,ENG,https://en.wikipedia.org/wiki/Sheffield_United_F.C.,False,https://en.wikipedia.org/wiki/Tyler_Bindon,2,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,tyler bindon
michael-boxall,5,DF,Michael Boxall,1988-08-18,63,1,Minnesota United FC,USA,https://en.wikipedia.org/wiki/Minnesota_United_FC,False,https://en.wikipedia.org/wiki/Michael_Boxall,2,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,michael boxall
liberato-cacace,13,DF,Liberato Cacace,2000-09-27,37,1,Wrexham,WAL,https://en.wikipedia.org/wiki/Wrexham_A.F.C.,False,https://en.wikipedia.org/wiki/Liberato_Cacace,2,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,liberato cacace
nando-pijnaker,15,DF,Nando Pijnaker,1999-02-25,25,0,Auckland FC,NZL,https://en.wikipedia.org/wiki/Auckland_FC,False,https://en.wikipedia.org/wiki/Nando_Pijnaker,0,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,nando pijnaker
finn-surman,16,DF,Finn Surman,2003-09-23,19,2,Portland Timbers,USA,https://en.wikipedia.org/wiki/Portland_Timbers,False,https://en.wikipedia.org/wiki/Finn_Surman,2,1,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,finn surman
callan-elliot,24,DF,Callan Elliot,1999-07-07,11,0,Auckland FC,NZL,https://en.wikipedia.org/wiki/Auckland_FC,False,https://en.wikipedia.org/wiki/Callan_Elliot,1,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,callan elliot
tommy-smith,26,DF,Tommy Smith,1990-03-31,56,2,Braintree Town,ENG,https://en.wikipedia.org/wiki/Braintree_Town_F.C.,False,https://en.wikipedia.org/wiki/Tommy_Smith_(footballer%2C_born_1990),0,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,tommy smith
joe-bell,6,MF,Joe Bell,1999-04-27,32,1,Viking,NOR,https://en.wikipedia.org/wiki/Viking_FK,False,https://en.wikipedia.org/wiki/Joe_Bell_(footballer),2,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,joe bell
marko-stamenic,8,MF,Marko Stamenić,2002-02-19,39,3,Swansea City,WAL,https://en.wikipedia.org/wiki/Swansea_City_A.F.C.,False,https://en.wikipedia.org/wiki/Marko_Stameni%C4%87,2,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,marko stamenic
sarpreet-singh,10,MF,Sarpreet Singh,1999-02-20,28,3,Wellington Phoenix,NZL,https://en.wikipedia.org/wiki/Wellington_Phoenix_FC,False,https://en.wikipedia.org/wiki/Sarpreet_Singh,2,0,1,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,sarpreet singh
elijah-just,11,MF,Elijah Just,2000-05-01,44,9,Motherwell,SCO,https://en.wikipedia.org/wiki/Motherwell_F.C.,False,https://en.wikipedia.org/wiki/Elijah_Just,2,2,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,elijah just
alex-rufer,14,MF,Alex Rufer,1996-06-12,26,0,Wellington Phoenix,NZL,https://en.wikipedia.org/wiki/Wellington_Phoenix_FC,False,https://en.wikipedia.org/wiki/Alex_Rufer,0,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,alex rufer
ben-old,19,MF,Ben Old,2002-08-13,24,2,Saint-Étienne,FRA,https://en.wikipedia.org/wiki/AS_Saint-%C3%89tienne,False,https://en.wikipedia.org/wiki/Ben_Old,2,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,ben old
callum-mccowatt,20,MF,Callum McCowatt,1999-04-30,32,4,Silkeborg,DEN,https://en.wikipedia.org/wiki/Silkeborg_IF,False,https://en.wikipedia.org/wiki/Callum_McCowatt,2,0,1,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,callum mccowatt
ryan-thomas,23,MF,Ryan Thomas,1994-12-20,25,3,PEC Zwolle,NED,https://en.wikipedia.org/wiki/PEC_Zwolle,False,https://en.wikipedia.org/wiki/Ryan_Thomas_(footballer),2,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,ryan thomas
lachlan-bayliss,25,MF,Lachlan Bayliss,2002-07-24,4,0,Newcastle Jets,AUS,https://en.wikipedia.org/wiki/Newcastle_Jets_FC,False,https://en.wikipedia.org/wiki/Lachlan_Bayliss,0,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,lachlan bayliss
logan-rogerson,7,FW,Logan Rogerson,1998-05-28,18,2,Auckland FC,NZL,https://en.wikipedia.org/wiki/Auckland_FC,False,https://en.wikipedia.org/wiki/Logan_Rogerson,0,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,logan rogerson
chris-wood,9,FW,Chris Wood,1991-12-07,90,45,Nottingham Forest,ENG,https://en.wikipedia.org/wiki/Nottingham_Forest_F.C.,False,https://en.wikipedia.org/wiki/Chris_Wood_(footballer%2C_born_1991),2,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,chris wood
kosta-barbarouses,17,FW,Kosta Barbarouses,1990-02-19,76,10,Western Sydney Wanderers,AUS,https://en.wikipedia.org/wiki/Western_Sydney_Wanderers_FC,False,https://en.wikipedia.org/wiki/Kosta_Barbarouses,0,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,kosta barbarouses
ben-waine,18,FW,Ben Waine,2001-06-11,31,9,Port Vale,ENG,https://en.wikipedia.org/wiki/Port_Vale_F.C.,False,https://en.wikipedia.org/wiki/Ben_Waine,0,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,ben waine
jesse-randall,21,FW,Jesse Randall,2002-08-19,11,2,Auckland FC,NZL,https://en.wikipedia.org/wiki/Auckland_FC,False,https://en.wikipedia.org/wiki/Jesse_Randall,2,0,0,0,NZL,🇳🇿,https://en.wikipedia.org/wiki/New_Zealand_men's_national_football_team,Darren Bazeley,jesse randall
vozinha,1,GK,Vozinha,1986-06-03,90,0,Chaves,POR,https://en.wikipedia.org/wiki/G.D._Chaves,False,https://en.wikipedia.org/wiki/Vozinha,2,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,vozinha
marcio-rosa,12,GK,Márcio Rosa,1997-02-23,11,0,Montana,BUL,https://en.wikipedia.org/wiki/PFC_Montana,False,https://en.wikipedia.org/wiki/M%C3%A1rcio_Rosa,0,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,marcio rosa
cj-dos-santos,23,GK,CJ dos Santos,2000-08-24,1,0,San Diego FC,USA,https://en.wikipedia.org/wiki/San_Diego_FC,False,https://en.wikipedia.org/wiki/CJ_dos_Santos,0,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,cj dos santos
stopira,2,DF,Stopira,1988-05-20,61,4,Torreense,POR,https://en.wikipedia.org/wiki/S.C.U._Torreense,False,https://en.wikipedia.org/wiki/Stopira,0,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,stopira
diney,3,DF,Diney,1995-01-17,32,2,Al Bataeh,UAE,https://en.wikipedia.org/wiki/Al_Bataeh_Club,False,https://en.wikipedia.org/wiki/Diney_(footballer%2C_born_1995),2,0,1,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,diney
pico,4,DF,Pico,1992-06-17,45,0,Shamrock Rovers,IRL,https://en.wikipedia.org/wiki/Shamrock_Rovers_F.C.,False,https://en.wikipedia.org/wiki/Pico_Lopes,2,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,pico
logan-costa,5,DF,Logan Costa,2001-04-01,28,0,Villarreal,ESP,https://en.wikipedia.org/wiki/Villarreal_CF,False,https://en.wikipedia.org/wiki/Logan_Costa,0,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,logan costa
sidny-lopes-cabral,13,DF,Sidny Lopes Cabral,2002-09-18,11,3,Benfica,POR,https://en.wikipedia.org/wiki/S.L._Benfica,False,https://en.wikipedia.org/wiki/Sidny_Lopes_Cabral,2,0,2,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,sidny lopes cabral
steven-moreira,22,DF,Steven Moreira,1994-08-13,20,0,Columbus Crew,USA,https://en.wikipedia.org/wiki/Columbus_Crew,False,https://en.wikipedia.org/wiki/Steven_Moreira,2,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,steven moreira
wagner-pina,24,DF,Wagner Pina,2002-11-03,14,0,Trabzonspor,TUR,https://en.wikipedia.org/wiki/Trabzonspor,False,https://en.wikipedia.org/wiki/Wagner_Pina,0,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,wagner pina
kelvin-pires,25,DF,Kelvin Pires,2000-06-05,6,1,SJK,FIN,https://en.wikipedia.org/wiki/Sein%C3%A4joen_Jalkapallokerho,False,https://en.wikipedia.org/wiki/Kelvin_Pires,0,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,kelvin pires
kevin-pina,6,MF,Kevin Pina,1997-01-27,31,3,Krasnodar,RUS,https://en.wikipedia.org/wiki/FC_Krasnodar,False,https://en.wikipedia.org/wiki/Kevin_Pina_(footballer),2,1,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,kevin pina
jovane-cabral,7,MF,Jovane Cabral,1998-06-14,29,3,Estrela Amadora,POR,https://en.wikipedia.org/wiki/C.F._Estrela_da_Amadora,False,https://en.wikipedia.org/wiki/Jovane_Cabral,1,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,jovane cabral
joao-paulo,8,MF,João Paulo,1998-05-26,41,1,FCSB,ROU,https://en.wikipedia.org/wiki/FCSB,False,https://en.wikipedia.org/wiki/Jo%C3%A3o_Paulo_Fernandes_(footballer),1,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,joao paulo
jamiro-monteiro,10,MF,Jamiro Monteiro,1993-11-23,55,5,PEC Zwolle,NED,https://en.wikipedia.org/wiki/PEC_Zwolle,False,https://en.wikipedia.org/wiki/Jamiro_Monteiro,2,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,jamiro monteiro
garry-rodrigues,11,MF,Garry Rodrigues,1990-11-27,61,10,Apollon Limassol,CYP,https://en.wikipedia.org/wiki/Apollon_Limassol_FC,False,https://en.wikipedia.org/wiki/Garry_Rodrigues,1,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,garry rodrigues
deroy-duarte,14,MF,Deroy Duarte,1999-07-04,33,0,Ludogorets Razgrad,BUL,https://en.wikipedia.org/wiki/PFC_Ludogorets_Razgrad,False,https://en.wikipedia.org/wiki/Deroy_Duarte,2,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,deroy duarte
laros-duarte,15,MF,Laros Duarte,1997-02-28,20,1,Puskás Akadémia,HUN,https://en.wikipedia.org/wiki/Pusk%C3%A1s_Akad%C3%A9mia_FC,False,https://en.wikipedia.org/wiki/Laros_Duarte,2,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,laros duarte
yannick-semedo,16,MF,Yannick Semedo,1995-12-29,11,1,Farense,POR,https://en.wikipedia.org/wiki/S.C._Farense,False,https://en.wikipedia.org/wiki/Yannick_Semedo,1,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,yannick semedo
willy-semedo,17,MF,Willy Semedo,1994-04-27,38,3,Omonia,CYP,https://en.wikipedia.org/wiki/AC_Omonia,False,https://en.wikipedia.org/wiki/Willy_Semedo,1,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,willy semedo
telmo-arcanjo,18,MF,Telmo Arcanjo,2001-06-21,16,1,Vitória de Guimarães,POR,https://en.wikipedia.org/wiki/Vit%C3%B3ria_S.C.,False,https://en.wikipedia.org/wiki/Telmo_Arcanjo,2,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,telmo arcanjo
nuno-da-costa,21,MF,Nuno da Costa,1991-02-10,9,2,İstanbul Başakşehir,TUR,https://en.wikipedia.org/wiki/%C4%B0stanbul_Ba%C5%9Fak%C5%9Fehir_F.K.,False,https://en.wikipedia.org/wiki/Nuno_da_Costa,2,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,nuno da costa
helio-varela,26,MF,Hélio Varela,2002-05-03,21,0,Maccabi Tel Aviv,ISR,https://en.wikipedia.org/wiki/Maccabi_Tel_Aviv_F.C.,False,https://en.wikipedia.org/wiki/H%C3%A9lio_Varela,1,1,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,helio varela
gilson-benchimol,9,FW,Gilson Benchimol,2001-12-29,21,6,Akron Tolyatti,RUS,https://en.wikipedia.org/wiki/FC_Akron_Tolyatti,False,https://en.wikipedia.org/wiki/Gilson_Benchimol,1,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,gilson benchimol
dailon-livramento,19,FW,Dailon Livramento,2001-05-04,22,7,Casa Pia,POR,https://en.wikipedia.org/wiki/Casa_Pia_A.C.,False,https://en.wikipedia.org/wiki/Dailon_Livramento,1,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,dailon livramento
ryan-mendes,20,FW,Ryan Mendes,1990-01-08,98,22,Iğdır,TUR,https://en.wikipedia.org/wiki/I%C4%9Fd%C4%B1r_F.K.,False,https://en.wikipedia.org/wiki/Ryan_Mendes,2,0,0,0,CPV,🇨🇻,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,Bubista,ryan mendes
nawaf-al-aqidi,1,GK,Nawaf Al-Aqidi,2000-05-10,24,0,Al-Nassr,KSA,https://en.wikipedia.org/wiki/Al-Nassr_FC,False,https://en.wikipedia.org/wiki/Nawaf_Al-Aqidi,0,0,0,0,KSA,🇸🇦,https://en.wikipedia.org/wiki/Saudi_Arabia_national_football_team,Georgios Donis,nawaf al aqidi
mohammed-al-owais,21,GK,Mohammed Al-Owais,1991-10-10,65,0,Al-Ula,KSA,https://en.wikipedia.org/wiki/Al-Ula_FC,False,https://en.wikipedia.org/wiki/Mohammed_Al-Owais,2,0,0,0,KSA,🇸🇦,https://en.wikipedia.org/wiki/Saudi_Arabia_national_football_team,Georgios Donis,mohammed al owais
ahmed-al-kassar,22,GK,Ahmed Al-Kassar,1991-05-08,9,0,Al-Qadsiah,KSA,https://en.wikipedia.org/wiki/Al_Qadsiah_FC,False,https://en.wikipedia.org/wiki/Ahmed_Al-Kassar,0,0,0,0,KSA,🇸🇦,https://en.wikipedia.org/wiki/Saudi_Arabia_national_football_team,Georgios Donis,ahmed al kassar
ali-majrashi,2,DF,Ali Majrashi,1999-10-02,21,0,Al-Ahli,KSA,https://en.wikipedia.org/wiki/Al-Ahli_Saudi_FC,False,https://en.wikipedia.org/wiki/Ali_Majrashi,0,0,0,0,KSA,🇸🇦,https://en.wikipedia.org/wiki/Saudi_Arabia_national_football_team,Georgios Donis,ali majrashi
ali-lajami,3,DF,Ali Lajami,1996-04-24,24,1,Al-Hilal,KSA,https://en.wikipedia.org/wiki/Al_Hilal_SFC,False,https://en.wikipedia.org/wiki/Ali_Lajami,2,0,0,0,KSA,🇸🇦,https://en.wikipedia.org/wiki/Saudi_Arabia_national_football_team,Georgios Donis,ali lajami
abdulelah-al-amri,4,DF,Abdulelah Al-Amri,1997-01-15,44,1,Al-Nassr,KSA,https://en.wikipedia.org/wiki/Al-Nassr_FC,False,https://en.wikipedia.org/wiki/Abdulelah_Al-Amri,2,1,1,0,KSA,🇸🇦,https://en.wikipedia.org/wiki/Saudi_Arabia_national_football_team,Georgios Donis,abdulelah al amri
hassan-al-tambakti,5,DF,Hassan Al-Tambakti,1999-02-09,54,1,Al-Hilal,KSA,https://en.wikipedia.org/wiki/Al_Hilal_SFC,False,https://en.wikipedia.org/wiki/Hassan_Al-Tambakti,2,0,0,0,KSA,🇸🇦,https://en.wikipedia.org/wiki/Saudi_Arabia_national_football_team,Georgios Donis,hassan al tambakti
saud-abdulhamid,12,DF,Saud Abdulhamid,1999-07-18,55,1,Lens,FRA,https://en.wikipedia.org/wiki/RC_Lens,False,https://en.wikipedia.org/wiki/Saud_Abdulhamid,2,0,0,0,KSA,🇸🇦,https://en.wikipedia.org/wiki/Saudi_Arabia_national_football_team,Georgios Donis,saud abdulhamid
nawaf-boushal,13,DF,Nawaf Boushal,1999-09-16,27,0,Al-Nassr,KSA,https://en.wikipedia.org/wiki/Al-Nassr_FC,False,https://en.wikipedia.org/wiki/Nawaf_Boushal,1,0,0,0,KSA,🇸🇦,https://en.wikipedia.org/wiki/Saudi_Arabia_national_football_team,Georgios Donis,nawaf boushal
hassan-kadesh,14,DF,Hassan Kadesh,1992-09-26,21,2,Al-Ittihad,KSA,https://en.wikipedia.org/wiki/Al-Ittihad_Club_(Jeddah),False,https://en.wikipedia.org/wiki/Hassan_Kadesh,0,0,0,0,KSA,🇸🇦,https://en.wikipedia.org/wiki/Saudi_Arabia_national_football_team,Georgios Donis,hassan kadesh
moteb-al-harbi,24,DF,Moteb Al-Harbi,2000-02-20,13,0,Al-Hilal,KSA,https://en.wikipedia.org/wiki/Al_Hilal_SFC,False,https://en.wikipedia.org/wiki/Moteb_Al-Harbi,2,0,0,0,KSA,🇸🇦,https://en.wikipedia.org/wiki/Saudi_Arabia_national_football_team,Georgios Donis,moteb al harbi
